id_pagto;num_pedido;valor_pago;metodo;dt_pagto
703861;64274;3256.07;pix;06/01/2026
708760;69413;2451.28;pix;19/05/2026
711533;61543;359.07;cartao;2024-05-04
713608;60520;78.30;cartao;2025-07-28
703407;54709;2547.96;pix;2025-03-16
705595;68199;2179.83;cartao;2025-02-15
709174;50895;2432.39;boleto;12/12/2024
713985;53423;564.75;PIX;19/04/2026
705828;66137;2646.87;cartao;2025-01-23
707087;52945;1336.99;pix;12/03/2026
710123;69936;2321.18;cartao;24/05/2025
701058;50369;1931.44;boleto;20/01/2026
710693;53764;1717.03;PIX;2025-11-14
717190;55693;620.37;cartão;26/10/2025
701034;53636;2620.94;pix;2025-09-22
716023;60975;1725.51;Boleto;18/05/2024
715032;52529;162.69;pix;08/01/2025
704848;63705;3149.48;Boleto;2024-12-04
700822;53269;1156.26;PIX;2025-05-03
705932;68449;348.65;cartão;2024-07-09
713738;63570;1098.35;PIX;2024-03-30
716290;58352;446.02;Boleto;2024-11-05
700280;62792;535.32;boleto;2024-07-11
702999;60583;383.61;pix;26/01/2025
709753;53665;444.25;PIX;19/02/2025
703191;68144;1818.23;PIX;2024-03-21
708776;54702;1058.97;PIX;2025-06-29
704622;57761;349.88;pix;27/10/2024
710001;52962;1931.20;cartao;2024-10-03
713910;57624;1672.34;cartão;2025-05-26
716562;63433;302.85;pix;18/07/2024
701743;69208;1180.44;pix;18/03/2024
713284;55898;2044.36;PIX;2024-05-10
709830;59003;955.75;Boleto;2026-03-04
706126;64038;1575.28;cartão;13/06/2026
701693;59844;1760.91;PIX;2024-05-22
712072;69008;2877.05;cartão;14/01/2026
707761;63625;3356.73;pix;12/09/2025
710985;68005;28.66;cartão;15/07/2025
703303;66381;723.94;pix;16/09/2025
712047;58887;1496.11;pix;2024-04-05
704458;62782;1435.71;cartao;03/03/2026
703808;66933;558.08;boleto;03/02/2024
709405;69021;493.24;pix;07/05/2025
717467;65485;1614.33;boleto;13/12/2024
710917;54477;658.73;cartao;12/01/2024
707546;63785;511.89;Boleto;21/10/2024
710248;54103;2396.76;Boleto;12/05/2026
705208;59618;527.09;PIX;2025-03-15
710115;60060;1790.21;pix;27/12/2024
717912;65938;1704.26;cartão;2024-08-31
715994;59548;2998.33;PIX;05/07/2024
711630;58595;339.03;boleto;2026-06-08
716177;69614;3265.36;cartão;2025-03-01
704638;62529;3163.09;cartao;2025-09-30
710527;67073;1520.81;Boleto;2024-12-07
703218;52638;1160.32;cartão;2025-05-27
704438;62157;787.55;PIX;2024-09-13
707539;60493;1539.36;PIX;09/10/2024
712504;64349;3115.35;Boleto;01/08/2024
713416;69553;2975.48;boleto;2025-12-31
705222;51308;2332.92;pix;2024-10-14
712239;69791;3189.56;cartão;23/04/2025
717192;66242;2126.06;cartão;08/11/2024
711695;51031;1950.65;boleto;01/01/2025
704045;53905;410.95;PIX;01/12/2024
709399;57114;480.21;PIX;25/05/2024
710313;56290;2642.29;cartão;2025-11-19
700573;62406;2658.50;cartão;2025-01-14
705730;60001;2778.26;boleto;05/09/2024
713873;59130;2998.07;pix;2025-06-22
709045;66036;2799.94;cartao;2025-01-11
704012;56855;2822.17;cartão;01/06/2026
702936;68836;1710.91;Boleto;23/09/2024
704401;69512;1140.37;pix;2026-04-09
710609;65164;94.54;PIX;31/05/2025
705173;55187;683.32;cartao;18/09/2025
706968;65135;2301.00;pix;07/01/2026
705910;68798;421.99;boleto;2025-12-15
813617;62904;1702.45;PIX;2026-03-01
703081;63530;1077.84;cartão;2024-04-02
714781;52381;3072.50;PIX;2024-07-03
707076;64248;1851.88;cartao;26/03/2026
713810;53242;896.08;Boleto;2025-12-04
702878;68283;3309.15;PIX;27/04/2026
713976;52006;3403.57;PIX;15/02/2025
713139;67744;483.04;PIX;13/12/2025
702453;69396;553.81;cartao;14/12/2025
715709;55445;2806.21;cartao;24/05/2026
710599;59821;3311.18;Boleto;26/01/2026
705984;68918;2282.47;Boleto;2026-03-05
714702;58350;201.32;PIX;2025-06-21
707777;50091;2220.45;PIX;06/09/2025
701203;61298;2127.96;cartao;2024-07-05
706417;54461;3242.88;Boleto;07/03/2026
709119;52735;173.86;pix;2025-12-25
710250;61144;428.57;PIX;2025-12-19
713265;50956;2764.20;pix;2025-06-14
709710;59530;2495.98;pix;15/09/2025
712766;51137;2743.55;boleto;2024-06-25
708813;53122;1514.97;pix;2025-05-06
714190;51868;1382.94;Boleto;09/01/2024
700300;63233;3244.21;Boleto;08/02/2026
707279;59931;637.79;pix;22/01/2026
707434;64173;2101.42;Boleto;16/02/2025
709918;108918;2037.70;cartao;2024-12-28
712617;67993;3407.90;pix;31/01/2024
712923;56170;188.31;boleto;07/03/2026
710285;53906;2521.42;pix;2025-06-07
705920;54697;3124.79;pix;11/10/2024
708403;57611;1252.82;pix;2024-12-11
703077;102077;2649.03;boleto;2024-11-19
712968;56331;394.08;pix;07/09/2024
702601;66961;2007.80;boleto;04/02/2026
713816;63614;1137.69;boleto;31/07/2025
708659;64704;3216.98;cartao;07/11/2025
709813;51087;328.65;cartão;03/01/2026
716960;53272;3206.26;cartão;24/07/2024
711625;51754;1423.29;pix;11/12/2024
702111;55216;2673.11;boleto;2025-01-04
701914;51003;3018.52;cartão;12/09/2024
705708;65190;3243.61;Boleto;02/02/2026
715669;61072;382.94;boleto;2024-04-12
702199;54091;1939.08;cartao;2026-01-29
708084;50594;3341.19;Boleto;2024-01-06
706233;61092;1305.65;cartão;18/03/2024
700925;65196;2171.54;boleto;2024-12-02
711639;63897;3218.79;Boleto;07/02/2024
716840;57993;2469.51;pix;16/09/2025
707553;51659;436.90;Boleto;11/11/2024
702922;53026;1633.53;boleto;11/02/2025
706187;51316;391.53;cartao;08/04/2026
705056;59750;2367.84;cartão;14/04/2025
717084;67009;1970.85;cartão;2025-10-30
712149;68703;2163.27;pix;2024-07-06
813060;54231;1811.72;cartao;2026-04-05
708100;50096;1477.38;Boleto;11/04/2025
705881;58904;2408.95;cartão;14/10/2024
717905;55219;2060.41;cartão;25/06/2024
707275;69967;1158.88;cartao;31/10/2025
704555;57452;2738.92;pix;2024-11-09
704590;60188;307.48;Boleto;06/06/2024
702380;51762;1437.12;pix;2025-02-23
712614;58099;819.19;boleto;31/12/2024
708818;107818;2907.05;Boleto;2024-08-22
715382;65847;1193.17;cartão;21/05/2024
713344;55296;882.45;PIX;16/01/2026
714313;62169;1867.33;PIX;2025-08-01
711117;52564;1958.41;boleto;2025-12-21
710028;58277;2864.07;cartao;2024-02-24
717065;53532;2797.14;Boleto;31/03/2024
717024;59342;655.31;cartão;2026-04-29
704315;54717;2065.13;PIX;2026-05-20
716833;51929;1404.36;cartão;2024-11-03
700030;69714;3443.25;boleto;06/06/2025
709845;67625;3064.44;PIX;2025-03-19
711300;68523;348.68;PIX;04/02/2024
709700;67766;600.84;pix;23/01/2025
705825;55672;3025.77;pix;2024-03-10
704111;51372;3082.28;PIX;27/08/2024
708502;69253;394.24;Boleto;2024-05-04
709097;64903;2980.11;pix;2026-02-12
705883;62307;815.30;cartão;2024-02-22
710812;52674;112.28;boleto;2025-01-28
700259;57191;824.15;Boleto;2026-04-07
703880;59894;51.13;PIX;02/05/2026
712170;69917;2696.80;cartao;2025-08-12
706151;53230;1196.66;cartão;04/04/2025
706799;64590;1521.63;cartao;2025-07-29
700331;50209;1473.02;cartão;24/04/2025
700313;51633;1823.76;Boleto;2025-06-11
705741;65611;3315.65;pix;2024-06-28
711641;60062;2048.27;boleto;29/10/2024
711517;66607;55.29;cartao;2024-10-19
710630;69980;1317.42;Boleto;2024-05-27
706983;65437;757.79;cartao;02/03/2025
806042;65254;1474.79;pix;11/03/2024
707077;69602;2601.04;pix;2024-08-25
714077;64390;1571.50;cartao;22/02/2026
713840;64508;1429.76;pix;2026-01-25
700878;51435;-1229.54;boleto;12/11/2024
711267;67653;2778.75;cartao;2024-08-27
716522;69218;3090.93;cartao;07/08/2025
706586;59351;813.86;boleto;03/07/2024
709193;69167;1322.48;pix;22/01/2026
717790;52640;234.31;Boleto;31/08/2024
714021;53595;1157.54;PIX;2025-12-18
717162;55813;1758.18;cartão;2024-06-01
705066;65478;499.55;PIX;30/03/2025
703900;51030;2552.28;PIX;2025-12-30
710389;61743;2761.73;cartao;2024-06-18
708400;63626;514.25;pix;02/01/2025
702296;67683;1836.53;boleto;03/02/2026
716552;63040;2763.16;cartao;29/01/2025
702250;60149;3367.26;PIX;2024-03-11
715650;53077;2675.05;Boleto;2025-10-13
702422;52956;2843.52;pix;2025-04-12
702418;62868;220.32;cartão;09/06/2024
717581;52823;1600.37;PIX;15/02/2025
702406;66128;2339.39;boleto;26/05/2025
716007;51654;2186.29;boleto;2026-05-29
706546;59225;3327.45;cartão;14/04/2024
717300;54225;1087.20;boleto;01/05/2024
709363;59619;1222.30;pix;11/03/2026
700358;57751;2120.92;PIX;17/03/2026
700010;68244;1564.60;pix;25/12/2024
702143;60277;3312.58;cartão;03/01/2026
707683;59782;2051.58;Boleto;14/04/2024
702273;59957;1617.84;Boleto;15/12/2024
701238;52457;3066.05;cartao;2026-05-22
711766;56468;2725.18;pix;2025-10-18
708167;51751;347.85;boleto;2025-09-03
710938;54104;2327.32;boleto;2024-12-02
700128;59940;1405.51;PIX;2024-07-31
716083;57325;3143.89;cartão;2024-06-28
706829;62992;2931.33;boleto;2024-11-24
715923;54013;1465.82;pix;07/09/2025
710585;54232;866.69;cartao;23/07/2025
711812;62476;662.56;Boleto;25/10/2025
714566;52139;3287.13;pix;07/11/2025
704350;54288;2277.16;boleto;04/08/2024
710593;53043;-1228.53;cartao;2026-02-04
716864;115864;1386.01;boleto;19/01/2024
713076;62449;2627.65;boleto;2025-02-27
709298;61231;985.82;Boleto;01/09/2024
705916;53992;848.20;cartão;2025-03-14
707277;61983;2267.17;pix;20/03/2026
716664;62015;2590.75;boleto;2025-12-25
706466;63954;2848.52;pix;2024-01-22
702531;59509;2826.68;Boleto;2026-04-01
706944;63395;3296.51;pix;18/08/2025
716186;64158;778.90;cartao;2024-07-23
713589;60022;2697.01;cartão;28/01/2026
715461;55618;3091.67;boleto;2025-05-02
702798;50795;674.20;PIX;21/08/2025
701516;50322;1417.48;cartao;16/06/2026
711195;66666;2997.61;Boleto;2024-10-14
707179;68818;1565.88;cartão;09/05/2026
706018;59909;1249.62;Boleto;2025-07-31
705967;66902;3351.30;boleto;2024-05-12
705664;54160;1596.28;cartão;01/01/2026
702275;69004;1720.55;pix;25/07/2025
712900;67704;658.53;cartão;27/03/2025
703930;56052;2823.14;Boleto;2024-05-15
705845;69748;3183.09;cartão;2025-11-30
815002;61504;1940.70;cartao;2026-01-08
711908;52700;993.02;boleto;2024-04-22
702679;69875;2294.97;boleto;15/01/2025
704263;57401;1363.74;Boleto;05/12/2025
712115;60364;1769.27;boleto;18/08/2024
707696;60743;2989.44;cartao;2024-07-23
707908;64261;2161.03;PIX;2025-01-23
702064;54643;2979.58;boleto;12/05/2026
706608;57629;2253.92;cartao;2025-11-12
706042;65254;1474.79;pix;11/03/2024
712572;58341;2476.18;PIX;2025-07-19
704962;53374;761.86;PIX;27/07/2025
703353;51502;831.19;pix;29/12/2024
708642;62441;87.98;PIX;14/06/2026
710207;55646;2702.07;cartao;2025-01-25
711567;56362;1673.42;PIX;19/08/2024
716662;57207;364.21;pix;03/03/2024
708412;50772;36.55;PIX;2026-05-14
715718;57873;3259.24;boleto;20/11/2024
708142;65044;3342.92;cartão;23/01/2026
716882;57460;749.01;boleto;26/06/2025
715391;62444;3353.13;Boleto;08/05/2025
708203;62385;1069.16;pix;2024-01-21
705693;50767;1534.55;Boleto;12/05/2025
705176;57619;1543.16;pix;21/01/2024
711180;61810;3117.37;Boleto;09/06/2024
711910;65001;621.99;boleto;2025-02-20
709120;68550;110.69;cartao;07/07/2024
710394;50303;173.12;Boleto;2024-01-30
706364;56880;3105.75;Boleto;14/08/2024
712730;54099;525.54;cartao;2025-01-30
715813;53832;2128.11;pix;2025-03-20
701392;56398;1501.39;cartão;2025-12-04
715868;67156;2484.07;boleto;03/08/2024
714074;53672;880.49;PIX;2025-12-20
702583;65039;2263.65;pix;11/10/2025
700005;62139;899.20;boleto;12/02/2025
703114;69144;2617.06;pix;2025-02-21
705395;56289;-166.11;Boleto;08/06/2026
711847;56174;1773.04;boleto;2025-05-15
715568;63981;1635.02;cartao;2025-12-07
715513;61880;1194.16;cartão;2025-07-14
715948;59751;-941.01;cartao;2024-10-02
703341;50025;546.54;cartão;2024-11-23
705714;61686;500.98;Boleto;08/06/2025
711738;53282;3319.00;Boleto;31/05/2024
713630;67219;2957.72;Boleto;18/08/2025
706264;57508;22.86;PIX;21/05/2026
715201;57549;2154.57;cartão;2025-08-14
706253;57784;1437.68;boleto;29/12/2025
714868;64538;1650.69;cartão;2024-10-16
707008;58834;1906.91;boleto;26/09/2025
704669;64985;38.64;boleto;2025-11-02
707778;60023;1658.64;pix;09/03/2024
701284;61415;268.53;cartao;02/03/2025
715806;114806;2285.77;Boleto;2025-12-02
708337;54149;1194.95;Boleto;2025-09-27
716176;66206;929.33;pix;19/03/2026
703681;57092;1945.76;cartao;26/01/2026
701162;61558;2357.12;cartão;29/03/2024
709269;62187;2891.77;cartão;2024-01-07
713187;69497;2158.38;boleto;12/08/2025
709621;51219;1582.46;cartao;2026-06-16
716006;65197;2448.83;pix;16/12/2024
705405;55270;2694.92;boleto;24/10/2025
707448;50983;2344.63;cartão;02/06/2026
702473;51679;1552.88;boleto;05/01/2026
705968;61399;1429.91;cartão;06/03/2024
712372;54737;769.89;cartao;10/10/2024
716683;53657;2305.21;Boleto;18/06/2026
700019;69649;969.22;boleto;17/05/2026
715617;54437;2277.22;boleto;12/04/2025
710561;54516;1871.17;pix;2025-11-06
707193;54927;2341.65;cartao;2024-10-11
707841;68050;1187.75;pix;2024-04-02
713739;54466;1490.86;pix;2026-06-16
717633;63883;460.81;cartão;2026-01-15
712405;66195;2849.90;boleto;25/07/2024
706656;62297;210.59;cartao;2025-04-29
716099;62925;2567.52;pix;2026-01-26
709256;50124;52.50;PIX;29/08/2024
702294;64678;1375.99;Boleto;2024-08-01
703657;53019;58.11;boleto;2026-02-17
808525;69968;3195.46;cartão;10/03/2024
715127;64845;1866.93;pix;2025-01-30
709345;69909;2525.50;Boleto;2025-01-28
711025;60248;68.42;cartão;30/12/2025
701517;62861;1586.71;pix;04/10/2024
712865;54112;873.99;cartão;2024-12-30
706712;64679;1114.05;pix;2026-03-14
702520;53332;2283.21;Boleto;2025-06-05
715651;58259;232.82;boleto;2026-05-08
715789;62863;1034.17;pix;2026-05-01
712782;61974;2729.89;PIX;30/03/2025
701000;59056;2267.70;PIX;30/04/2024
703952;61805;106.32;cartao;11/07/2024
709439;69212;2684.98;boleto;2024-11-06
707272;69160;2771.61;boleto;20/04/2024
714090;51081;2250.35;Boleto;02/03/2026
702405;68069;1869.99;pix;14/03/2024
714463;58648;2463.40;PIX;2025-12-14
717563;54494;2451.08;cartão;2025-10-02
702627;65544;1538.44;cartão;10/07/2024
703609;65079;1993.29;pix;16/11/2024
700612;60529;2588.87;PIX;30/07/2024
713014;54892;2107.12;boleto;24/12/2024
707486;52049;2156.27;PIX;12/05/2024
709901;63066;2012.45;pix;26/08/2024
715243;58479;84.88;pix;09/06/2024
712301;50505;1068.40;PIX;2025-08-20
711059;59712;3083.87;cartão;2024-02-12
711770;53433;3115.26;pix;2024-04-29
713848;69240;1628.13;Boleto;2025-10-19
717344;59107;1867.51;cartão;2024-02-21
701263;56793;3467.40;cartao;10/02/2026
707166;64725;3300.64;cartao;2026-03-08
713988;57814;1702.64;Boleto;07/04/2024
701027;54808;1167.62;PIX;2025-06-23
714330;59462;2209.78;cartão;2024-10-06
700543;55770;-3465.04;cartão;2024-08-07
716686;67380;623.36;cartao;2024-05-08
717111;51460;1394.31;PIX;15/09/2024
715821;51882;1736.80;cartao;2024-02-04
715755;64751;1708.09;cartao;02/07/2024
711757;64397;1992.75;Boleto;11/04/2024
712291;51526;74.86;boleto;2024-06-16
706179;69478;822.09;boleto;23/01/2024
704503;51505;1999.89;boleto;15/05/2026
712081;66212;2439.33;cartao;28/05/2024
708059;52480;156.53;pix;08/05/2025
707246;59354;655.89;boleto;2024-02-16
709239;53138;734.55;boleto;03/01/2026
708907;68119;2304.79;cartão;30/03/2024
706920;51342;2056.45;pix;2024-09-10
702107;64003;1236.65;pix;2026-02-04
704664;53903;3002.28;cartao;20/09/2025
702728;101728;1863.40;pix;2025-01-26
713373;57257;1862.11;boleto;08/12/2025
708740;61662;3395.77;Boleto;24/12/2025
710890;59431;2060.77;cartao;27/08/2024
714182;56851;2055.42;cartao;2024-04-10
705299;64628;3405.57;PIX;14/12/2025
705728;64935;3039.43;boleto;2024-01-17
701376;57325;2216.91;Boleto;2025-11-07
704147;50339;1871.54;PIX;17/02/2025
701997;67978;2479.98;cartao;2024-01-28
712123;67076;678.96;Boleto;2025-02-09
703755;61230;1219.22;Boleto;05/02/2025
705777;60874;2931.69;cartão;2025-06-06
710843;68708;1741.34;PIX;16/02/2025
709375;68336;1579.93;cartão;20/05/2025
710450;59056;1215.07;PIX;2024-11-30
714652;50438;953.10;cartao;11/08/2025
701645;57962;522.64;Boleto;2025-06-03
710631;62631;2584.07;PIX;13/02/2024
714973;69671;2658.49;boleto;10/05/2025
702542;68406;2740.92;PIX;2025-07-28
705238;61412;700.23;cartao;26/03/2025
706434;59683;2680.28;boleto;2026-05-31
709369;53738;2137.05;Boleto;07/09/2025
700504;62568;1714.18;cartão;27/08/2025
701280;65161;2687.54;Boleto;2025-01-26
710226;57641;1987.84;PIX;25/05/2025
701679;65677;3482.07;Boleto;22/01/2025
700468;53355;3156.41;pix;19/05/2026
714838;53078;-1077.85;cartão;2026-04-19
708179;50322;3354.47;PIX;15/12/2025
714353;64174;1694.54;PIX;2026-06-10
706878;54783;733.58;Boleto;31/07/2025
707545;60975;2669.08;PIX;16/02/2026
716019;68218;3091.92;cartão;2024-11-19
714253;113253;2644.40;PIX;27/07/2024
714924;55615;3411.58;boleto;11/11/2024
705508;68335;430.30;Boleto;2024-06-24
711061;69692;931.24;cartão;09/07/2024
701249;62404;2955.01;pix;01/05/2025
716764;54499;1938.20;boleto;2024-10-31
714127;60805;2812.33;cartao;12/11/2024
705638;53744;1211.50;cartao;2026-03-16
707667;50487;2706.64;Boleto;28/01/2026
705372;54857;3033.77;PIX;2026-05-06
704538;62806;1252.34;boleto;2024-08-18
716044;63189;2160.92;boleto;2024-08-04
716553;52755;235.78;cartao;2024-09-01
717319;60951;1507.06;Boleto;2024-02-07
701729;53515;1566.19;cartão;2024-11-24
711067;66884;-20.38;Boleto;17/01/2024
812619;65480;1108.58;PIX;2024-12-04
714958;68813;1830.99;Boleto;05/11/2025
704426;53909;1265.15;cartão;2026-01-26
701441;58970;3448.99;pix;2025-01-27
705717;69611;837.63;pix;2025-10-05
710719;64585;3280.93;PIX;18/05/2026
700528;66621;2239.04;cartão;2024-12-27
704615;61716;3279.39;cartão;2024-01-15
706385;61098;2641.71;pix;2026-01-20
700964;67677;2737.88;Boleto;2026-06-01
716733;68892;1768.67;cartão;2025-12-15
702660;69980;1594.65;boleto;09/10/2025
710651;65230;1297.80;PIX;2025-10-29
708890;64910;2654.05;pix;27/12/2025
714018;60913;3226.70;cartao;2025-10-19
703699;50321;632.23;Boleto;15/03/2024
702256;61425;360.57;cartao;23/09/2025
705647;69223;289.18;cartão;07/06/2026
705643;63129;2349.38;boleto;2026-04-13
707690;54307;880.41;Boleto;20/03/2026
709479;66543;1647.11;PIX;2025-03-16
717128;61984;-1032.00;cartão;31/01/2026
708120;64693;2046.96;PIX;15/07/2025
704557;55574;2664.45;Boleto;2024-10-10
705490;55113;254.59;pix;25/06/2025
708544;68648;1333.89;cartão;30/08/2025
708600;63348;1108.29;cartão;24/05/2025
715682;55355;2471.97;boleto;2024-03-19
715539;62354;2070.96;boleto;2024-03-28
709952;57340;2135.31;cartão;2025-11-23
703483;60867;2884.51;PIX;2025-10-20
708734;65366;1308.50;cartao;30/09/2025
701414;55456;2564.11;cartao;26/04/2024
709224;59957;3374.72;Boleto;2024-09-05
703420;54818;838.28;Boleto;2024-09-03
702356;60928;566.55;pix;2025-07-02
715093;67651;1672.86;boleto;25/05/2024
716534;66397;74.05;boleto;2025-12-15
717371;52962;974.51;cartao;2024-01-16
717751;59866;2189.84;cartão;2026-04-13
716001;69170;1405.77;boleto;2024-04-11
700187;60527;1615.40;PIX;06/02/2024
708536;60862;1456.26;cartão;2025-01-31
714467;57981;771.68;boleto;14/08/2025
711572;65050;782.56;cartao;2024-06-15
700400;53877;1368.13;pix;20/11/2025
707281;67348;1327.66;pix;07/05/2026
711860;58520;940.05;cartão;2025-04-15
708576;54042;3169.77;cartao;11/04/2026
708115;62481;309.88;Boleto;23/01/2025
707237;53509;2658.57;pix;2025-10-29
701151;63772;-45.87;pix;2026-01-29
717540;66499;2276.94;boleto;17/04/2025
706134;59780;1356.06;cartao;2026-05-29
709643;61982;3024.31;Boleto;14/02/2026
704480;64745;2145.22;cartão;2025-09-19
706939;65748;52.60;Boleto;2026-06-05
703108;60342;1761.01;boleto;2024-01-30
700403;67182;3048.88;cartao;11/12/2024
813839;51618;2650.31;pix;2026-05-03
713171;52195;1516.72;Boleto;07/07/2024
700454;63162;3110.23;cartao;24/09/2024
709692;58498;1561.48;boleto;2025-11-10
700770;52771;1066.74;Boleto;16/08/2024
717878;65158;1770.50;PIX;2026-02-14
701899;57206;1679.41;PIX;2026-05-28
804861;67985;2567.30;boleto;27/10/2024
710193;60369;1053.91;cartão;19/07/2025
802403;59167;1317.49;cartao;2025-10-03
706265;60289;2699.38;PIX;2024-04-21
704712;68555;2470.09;Boleto;25/06/2025
701437;54096;3147.48;Boleto;04/03/2026
713806;52660;3109.15;cartao;13/03/2024
708737;65864;2218.94;PIX;11/09/2024
706960;54891;1932.82;pix;10/02/2025
712843;66127;881.56;Boleto;2025-08-21
714297;63407;1140.03;cartão;2024-01-31
716453;66258;251.80;Boleto;2026-05-22
701059;59213;2327.90;cartao;2024-12-17
716142;54216;1705.33;pix;31/03/2026
704284;58643;2984.18;PIX;11/10/2024
713727;56971;929.40;cartao;2024-12-30
710016;54603;490.40;pix;2026-03-24
704798;53288;1785.72;PIX;20/01/2026
711420;69276;2029.59;Boleto;2025-11-27
708698;55114;2704.02;PIX;2025-08-14
714178;69104;1163.75;PIX;05/02/2026
713969;56652;1262.93;Boleto;19/06/2024
710265;69934;3340.73;cartão;2024-01-12
716619;66406;1007.02;cartão;29/03/2026
715893;64697;2293.42;cartao;2025-06-05
713813;66503;241.33;boleto;14/10/2024
706029;61200;1545.05;Boleto;2024-09-17
715599;114599;153.55;cartao;2025-07-02
700619;99619;675.99;boleto;2025-09-18
706517;56470;370.57;PIX;21/01/2024
711018;52905;1859.51;PIX;2025-12-03
702523;63243;1043.09;cartao;14/05/2024
707848;68773;3453.96;PIX;2024-12-17
709859;57160;3007.91;boleto;09/04/2025
707304;67533;2197.82;pix;02/01/2026
713627;69314;2418.45;PIX;2024-02-11
708994;52765;43.98;pix;17/06/2026
704643;52048;175.93;boleto;26/03/2026
710332;62781;132.57;Boleto;17/10/2025
715951;67476;1296.61;cartao;2025-10-08
716167;68600;1625.13;pix;2024-06-30
711240;69372;1427.32;boleto;2025-11-05
700006;99006;656.02;cartao;2026-02-23
707510;61359;1219.70;pix;2025-04-08
714987;63184;697.01;boleto;15/01/2026
700408;99408;584.01;pix;20/08/2025
706793;52052;1901.82;Boleto;2025-08-17
706267;62328;428.45;cartao;2026-05-25
706150;61790;2243.92;PIX;07/08/2025
711012;69040;1623.65;cartao;09/12/2025
705878;62088;632.26;cartão;2024-08-09
704479;51711;1868.99;cartão;2024-02-04
708451;50725;3011.53;boleto;18/04/2024
716943;52306;270.94;pix;18/05/2026
702016;58830;684.89;boleto;2025-07-08
700749;53880;-736.22;Boleto;2024-07-28
708211;61657;2089.14;cartao;25/11/2024
704459;62038;2842.92;pix;24/11/2024
717083;52433;3332.58;boleto;24/05/2025
705164;51387;1525.96;pix;24/07/2024
717400;68049;1243.98;cartao;11/12/2025
703858;58853;112.95;pix;2026-04-01
701569;67071;791.76;Boleto;15/02/2026
711943;53563;1515.66;boleto;2025-02-26
711460;69629;384.94;Boleto;2024-02-05
715590;52506;3453.07;cartao;18/12/2024
708180;59151;21.50;Boleto;03/03/2025
715702;50219;1689.09;Boleto;2025-07-03
715263;57905;172.14;cartão;2026-01-09
708555;50678;727.87;boleto;25/02/2024
707790;69245;3468.58;Boleto;2026-04-04
703812;51254;2288.77;cartao;06/09/2025
701782;50375;2029.90;cartao;08/12/2024
705314;51422;1417.13;cartão;2024-05-25
717542;51961;2114.20;boleto;2025-03-27
700304;52207;2153.16;cartao;2025-08-03
704218;103218;3447.30;PIX;2024-08-01
706407;56956;703.82;boleto;2025-10-16
706797;51509;1575.72;Boleto;03/08/2024
714345;51945;477.89;boleto;28/03/2026
701933;61886;2255.33;cartao;2024-10-31
706689;60645;2633.53;cartao;01/02/2024
708833;64467;1720.66;boleto;2025-11-30
700721;61299;1020.99;boleto;2025-10-11
703271;55111;26.01;cartao;2025-11-04
713554;59084;1534.58;boleto;10/07/2025
700963;65319;92.74;cartao;2026-02-07
717285;54769;1609.51;boleto;2024-07-30
705879;51233;816.56;Boleto;2026-04-30
709580;64608;-2864.30;cartão;08/05/2024
715820;64304;2258.32;PIX;22/04/2026
714894;52775;3144.68;cartão;2025-02-12
712791;65423;1820.28;boleto;28/10/2024
705713;67063;1870.31;PIX;2024-06-30
708416;68790;1464.48;PIX;2024-12-15
703835;69413;2653.12;Boleto;01/11/2024
706226;56053;1647.33;pix;07/09/2024
705733;65826;530.61;boleto;27/10/2025
709537;61254;3484.89;cartao;30/05/2024
710977;58160;1500.47;Boleto;2025-03-02
707533;57398;966.59;pix;26/05/2024
708987;50912;2731.80;PIX;2025-12-06
707572;58648;3368.23;PIX;2026-05-03
708356;56564;2743.18;Boleto;2024-10-17
709123;52278;64.05;cartão;17/11/2024
706918;69664;3098.92;pix;2025-02-01
701991;57495;2410.71;PIX;31/07/2024
712034;67257;599.70;pix;23/04/2025
704770;55439;472.32;cartão;23/02/2024
704321;60677;96.41;cartao;22/08/2025
711735;58943;764.18;PIX;24/11/2025
703707;50052;2001.87;Boleto;2024-11-15
711166;60395;1782.72;cartao;2025-10-15
713552;54603;1982.26;pix;01/09/2025
717510;69706;381.32;boleto;2025-12-07
716189;62364;2537.46;cartão;06/09/2025
709381;66265;3186.91;pix;25/10/2025
703176;54045;2563.64;Boleto;2025-11-27
705450;52558;935.55;PIX;2026-01-29
717842;52122;1199.68;pix;2024-05-29
716326;60146;2005.64;pix;16/06/2025
706538;51894;3350.84;Boleto;2024-06-01
704598;50194;766.07;pix;14/03/2025
708858;65545;1503.46;cartão;10/10/2025
704807;65383;188.32;PIX;2024-08-10
704897;56488;1042.94;cartão;01/06/2026
702135;67507;1751.22;Boleto;21/02/2026
702457;60093;2368.23;PIX;2024-07-05
715979;67868;2922.43;cartão;03/06/2026
704264;60056;1116.76;Boleto;2024-09-08
710406;64782;297.69;pix;03/02/2024
711402;54721;3307.94;boleto;2025-10-03
710505;63563;2340.78;cartao;2024-09-30
706516;66326;2456.67;cartão;21/11/2025
717942;51917;1057.97;boleto;2025-10-18
717724;52541;53.29;cartão;11/04/2026
707359;52202;2976.97;cartão;12/04/2024
712062;63122;2095.60;pix;2026-05-16
712815;63378;775.47;cartao;2024-07-07
714438;50261;640.05;cartao;05/12/2025
716670;65195;1607.09;boleto;28/09/2025
705335;67445;3205.45;boleto;2025-02-17
711270;51734;2015.56;boleto;13/10/2025
700185;68563;991.08;PIX;2026-05-18
